1,version,Version of ANES 2016 Time Series release,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
620.0,V161475,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[7],,,,,,,,,,,,,
621.0,V161476,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[8],,,,,,,,,,,,,
622.0,V161477,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[9],,,,,,,,,,,,,
623.0,V161478,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[10],,,,,,,,,,,,,
624.0,V161479,PRE FTF CASI/WEB: Mention: Printed newspaper pnews[11],,,,,,,,,,,,,
625.0,V161480,PRE FTF CASI/WEB: Mention: Other printed newspaper,,,,,,,,,,,,,
626.0,V161481,PRE FTF CASI/WEB: Mention: No printed newspaper,,,,,,,,,,,,,
627.0,V161482,PRE FTF CASI/WEB: Mention: www.nytimes.com (New York,,,,,,,,,,,,,
628.0,V161483,PRE FTF CASI/WEB: Mention: www.usatoday.com (USA,,,,,,,,,,,,,
629.0,V161484,PRE FTF CASI/WEB: Mention: online.wsj.com (Wall Street Journal),,,,,,,,,,,,,
630.0,V161485,PRE FTF CASI/WEB: Mention: www.washingtonpost.com (Washington Post),,,,,,,,,,,,,
631.0,V161486,PRE FTF CASI/WEB: Mention: Online newspaper inews[5],,,,,,,,,,,,,
632.0,V161487,PRE FTF CASI/WEB: Mention: Online newspaper inews[6],,,,,,,,,,,,,
633.0,V161488,PRE FTF CASI/WEB: Mention: Online newspaper inews[7],,,,,,,,,,,,,
634.0,V161489,PRE FTF CASI/WEB: Mention: Online newspaper inews[8],,,,,,,,,,,,,
635.0,V161490,PRE FTF CASI/WEB: Mention: Online newspaper inews[9],,,,,,,,,,,,,
636.0,V161491,PRE FTF CASI/WEB: Mention: Online newspaper inews[10],,,,,,,,,,,,,
637.0,V161492,PRE FTF CASI/WEB: Mention: Online newspaper inews[11],,,,,,,,,,,,,
638.0,V161493,PRE FTF CASI/WEB: Mention: Other online newspaper,,,,,,,,,,,,,
639.0,V161494,PRE FTF CASI/WEB: Mention: No online newspaper,,,,,,,,,,,,,
640.0,V161495,PRE FTF CASI/WEB: No. days in wk R uses soc media to learn Pres election,,,,,,,,,,,,,
641.0,V161496,PRE FTF CASI / WEB: How many Guns owned,,,,,,,,,,,,,
642.0,V161497,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set B,,,,,,,,,,,,,
643.0,V161498,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set D,,,,,,,,,,,,,
644.0,V161499,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set E,,,,,,,,,,,,,
645.0,V161500,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set F,,,,,,,,,,,,,
646.0,V161501,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set G,,,,,,,,,,,,,
647.0,V161502,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set H,,,,,,,,,,,,,
648.0,V161503,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set J,,,,,,,,,,,,,
649.0,V161504,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set K,,,,,,,,,,,,,
650.0,V161505,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set L,,,,,,,,,,,,,
651.0,V161506,PRE FTF CASI / WEB: Correct or incorrect- WORDSUM set O,,,,,,,,,,,,,
652.0,V161507,PRE FTF CASI / WEB: Innocent remarks as sexist,,,,,,,,,,,,,
653.0,V161508,PRE FTF CASI / WEB: Women fail to appreciate what men do for them,,,,,,,,,,,,,
654.0,V161509,PRE FTF CASI / WEB: Women seek to gain power by getting control over men,,,,,,,,,,,,,
655.0,V161510,PRE FTF CASI / WEB: Women put men on a tight leash,,,,,,,,,,,,,
656.0,V161511,PRE FTF CASI / WEB: Sexual orientation of R,,,,,,,,,,,,,
657.0,V161512,PRE FTF CASI / WEB: Sexual orientation of family and friends,,,,,,,,,,,,,
658.0,V161513,PRE FTF CASI / WEB: Years Senator Elected,,,,,,,,,,,,,
659.0,V161514,PRE FTF CASI / WEB: Political knowledge: program Fed govt spends,,,,,,,,,,,,,
660.0,V161515,PRE FTF CASI / WEB: Party with Most Members In House Before Election,,,,,,,,,,,,,
661.0,V161516,PRE FTF CASI / WEB: Party with Most Members In Senate Before Election,,,,,,,,,,,,,
662.0,V161517,PRE WEB ONLY: ease of online access,,,,,,,,,,,,,
663.0,V161518,PRE FTF CASI ONLY: R rating of interviewer,,,,,,,,,,,,,
664.0,V161519,PRE FTF CASI ONLY: R rating of interviewer degree,,,,,,,,,,,,,
665.0,V161520,PRE FTF CASI ONLY: R rating of interview,,,,,,,,,,,,,
666.0,V161521,PRE FTF CASI ONLY: R rating of interview degree,,,,,,,,,,,,,
667.0,V161522,PRE: How satisfied is R with life,,,,,,,,,,,,,
668.0,V161523,PRE WEB ONLY: RESTRICTED R comments,,,,,,,,,,,,,
669.0,V162001,POST: FTF ONLY: Audio recording consent,,,,,,,,,,,,,
670.0,V162002,POST: How many programs about 2016 campaign did R watch on TV,,,,,,,,,,,,,
671.0,V162003,POST: How many speeches about 2016 campaign did R listen to on radio,,,,,,,,,,,,,
672.0,V162004,POST: How many times R got info about 2016 campaign on the Internet,,,,,,,,,,,,,
673.0,V162005,POST: How many stories R read about 2016 campaign in any newspaper,,,,,,,,,,,,,
674.0,V162006,POST: Did R visit website of candidate,,,,,,,,,,,,,
675.0,V162007,POST: Did party contact R about 2016 campaign,,,,,,,,,,,,,
676.0,V162007a,POST: Which party contacted R about 2016 campaign,,,,,,,,,,,,,
677.0,V162008,POST: Did anyone other than parties contact R about cands,,,,,,,,,,,,,
678.0,V162009,POST: Anyone talk to R abt registering or getting out to vote,,,,,,,,,,,,,
679.0,V162010,POST: R talk to anyone about voting for or against cand or pty,,,,,,,,,,,,,
680.0,V162011,"POST: R go to any political meetings, rallies, speeches",,,,,,,,,,,,,
681.0,V162012,POST: R wear campaign button or post sign or bumper sticker,,,,,,,,,,,,,
682.0,V162013,POST: R do any (other) work for party or candidate,,,,,,,,,,,,,
683.0,V162014,POST: R contribute money to specific candidate campaign,,,,,,,,,,,,,
684.0,V162014a,POST: Party of candidate for whom R contributed money,,,,,,,,,,,,,
685.0,V162014b,POST: RESTRICTED- Other specify - party of candidate for whom R contributed,,,,,,,,,,,,,
686.0,V162016,POST: R contribute money to political party,,,,,,,,,,,,,
687.0,V162016a,POST: Party to which R contributed,,,,,,,,,,,,,
688.0,V162016b,POST: RESTRICTED- Other specify - party to which R contributed,,,,,,,,,,,,,
689.0,V162017,POST: R contribute to any other group for/against a cand,,,,,,,,,,,,,
690.0,V162018a,POST: DHS: Has R in past 12 months: joined a protest march,,,,,,,,,,,,,
691.0,V162018b,POST: DHS: Has R in past 12 months: signed petition,,,,,,,,,,,,,
692.0,V162018c,POST: DHS: Has R in past 12 months: given money to relig org,,,,,,,,,,,,,
693.0,V162018d,POST: DHS: Has R in past 12 months: gave money to soc/pol org,,,,,,,,,,,,,
694.0,V162018e,POST: DHS: sent a message on Facebook/Twitter about polit iss,,,,,,,,,,,,,
695.0,V162019,POST: Contact U.S. Representative or Senator,,,,,,,,,,,,,
696.0,V162020a,POST: Who did R contact: was it U.S. Senator from R's state,,,,,,,,,,,,,
697.0,V162020c,POST: Who did R contact: was it R's district U.S. Representative,,,,,,,,,,,,,
698.0,V162020b,POST: Who did R contact: was it U.S. Senator from another state,,,,,,,,,,,,,
699.0,V162020d,POST: Who did R contact: was it other U.S. Representative,,,,,,,,,,,,,
700.0,V162021a,POST: Vote section- order of major party candidate names / FTF Ballot Color,,,,,,,,,,,,,
701.0,V162021b,POST: Vote section- household address preloaded (sample address),,,,,,,,,,,,,
702.0,V162021c,POST: Vote section- candidate names preloaded for sample address,,,,,,,,,,,,,
703.0,V162022,POST: R registered to vote (Post-election),,,,,,,,,,,,,
704.0,V162022a,POST WEB: Is R registered (registration address not answered),,,,,,,,,,,,,
705.0,V162023,POST: Address of registration given (not registered at sample address),,,,,,,,,,,,,
706.0,V162024a,POST: State included in address of registration (not registered at samp addr),,,,,,,,,,,,,
707.0,V162024b,POST: City included in Post address of registration (not registered at samp addr),,,,,,,,,,,,,
708.0,V162025,POST: State of registration - reg state not given (not registered at samp addr),,,,,,,,,,,,,
709.0,V162026a,POST: State of regist for Post vote section (Pre nonvoter; reg state given Pre or Post),,,,,,,,,,,,,
710.0,V162026b,POST: State of regist for Post vote section same as sample address state,,,,,,,,,,,,,
711.0,V162026c,POST: Senate race in state of registration (all registrations),,,,,,,,,,,,,
712.0,V162026d,POST: Governor race in state of registration (all registrations),,,,,,,,,,,,,
713.0,V162026e,POST: Party registration in state of registration (all registrations),,,,,,,,,,,,,
714.0,V162027,POST: Is R registered to vote in preload county (not reg at sample address),,,,,,,,,,,,,
715.0,V162028,POST: How many years has R been registered at registration location,,,,,,,,,,,,,
716.0,V162028x,PRE-POST: SUMMARY- years has R been registered at registration location,,,,,,,,,,,,,
717.0,V162029,POST: Was name recorded for registration name,,,,,,,,,,,,,
718.0,V162029x,PRE-POST: SUMMARY - Name recorded for registration name,,,,,,,,,,,,,
719.0,V162030,POST: Party of registration,,,,,,,,,,,,,
720.0,V162030x,PRE-POST: SUMMARY - Party of registration,,,,,,,,,,,,,
721.0,V162031,POST: Did R vote in the November 2016 elections,,,,,,,,,,,,,
722.0,V162031x,PRE-POST: SUMMARY -Did R vote in 2016,,,,,,,,,,,,,
723.0,V162032x,POST: SUMMARY - Post vote status for registered respondents,,,,,,,,,,,,,
724.0,V162033,POST: FTF ONLY: IWR CHECKPOINT: have correct Post ballot card,,,,,,,,,,,,,
725.0,V162033a,POST: FTF ONLY: IWR error at Ballot Card checkpoint,,,,,,,,,,,,,
726.0,V162033x,POST: SUMMARY - administration of Post vote module,,,,,,,,,,,,,
727.0,V162034,POST: Did R vote for President,,,,,,,,,,,,,
728.0,V162034a,POST: For whom did R vote for President,,,,,,,,,,,,,
729.0,V162035,POST: Preference strong for Pres cand for whom R voted,,,,,,,,,,,,,
730.0,V162036,POST: Text- How long before election R made decision Pres vote,,,,,,,,,,,,,
731.0,V162036a,POST: Code- How long before election R made decision Pres vote,,,,,,,,,,,,,
732.0,V162037,POST: Does R prefer Pres cand (did not vote),,,,,,,,,,,,,
733.0,V162037a,POST: Preference for Pres cand (did not vote),,,,,,,,,,,,,
734.0,V162038,POST: Preference strong for Pres cand (did not vote),,,,,,,,,,,,,
735.0,V162038x,POST: SUMMARY- Preference for Pres cand (did not vote),,,,,,,,,,,,,
736.0,V162039,POST: Did R vote for U.S. House of Representatives,,,,,,,,,,,,,
737.0,V162040,POST: For whom did R vote for U.S. House (ballot card),,,,,,,,,,,,,
738.0,V162041,POST: For whom did R vote for U.S. House (no ballot card),,,,,,,,,,,,,
739.0,V162042,POST: Does R prefer U.S. House candidate,,,,,,,,,,,,,
740.0,V162043,POST: Whom does R prefer for U.S. House (ballot card),,,,,,,,,,,,,
741.0,V162044,POST: Whom does R prefer for U.S. House (no ballot card),,,,,,,,,,,,,
742.0,V162045x,POST SUMMARY: Senate and Governor races,,,,,,,,,,,,,
743.0,V162046,POST: Did R vote for U.S. Senate,,,,,,,,,,,,,
744.0,V162047,POST: R's vote for U.S. Senate (ballot card),,,,,,,,,,,,,
745.0,V162048,POST: R's vote for U.S. Senate (no ballot card),,,,,,,,,,,,,
746.0,V162049,POST: Does R prefer U.S. Senate candidate,,,,,,,,,,,,,
747.0,V162050,POST: Whom does R prefer for U.S. Senate (ballot card),,,,,,,,,,,,,
748.0,V162051,POST: Whom does R prefer for U.S. Senate (no ballot card),,,,,,,,,,,,,
749.0,V162052,POST: Did R vote for governor,,,,,,,,,,,,,
750.0,V162053,POST: R's vote for governor(ballot card),,,,,,,,,,,,,
751.0,V162054,POST: R's vote for governor (no ballot card),,,,,,,,,,,,,
752.0,V162055,POST: Does R prefer gubernatorial candidate,,,,,,,,,,,,,
753.0,V162056,POST: Whom does R prefer for governor (ballot card),,,,,,,,,,,,,
754.0,V162057,POST: Whom does R prefer for governor (no ballot card),,,,,,,,,,,,,
755.0,V162058x,POST: SUMMARY -Post-election Presidential vote/pref,,,,,,,,,,,,,
756.0,V162059x,POST: SUMMARY - party of Post-election U.S. House vote/preference,,,,,,,,,,,,,
757.0,V162060x,POST: SUMMARY - party of Post-election U.S. Senate vote/preference,,,,,,,,,,,,,
758.0,V162061x,POST: SUMMARY - party of Post-election gubernatorial vote/pref,,,,,,,,,,,,,
759.0,V162062x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote,,,,,,,,,,,,,
760.0,V162063x,2016 PRE-POST VOTE SUMMARY: 2016 Pre intent vote for Pres - Post vote for Pres,,,,,,,,,,,,,
761.0,V162064x,2016 PRE-POST NONVOTER SUMMARY: 2016 Pre pref for Pres - Post pref for Pres,,,,,,,,,,,,,
762.0,V162065x,2016 PRE-POST REG/TURNOUT SUMMARY: 2016 registration - turnout status,,,,,,,,,,,,,
763.0,V162066x,2016 PRE-POST VOTE SUMMARY: 2016 Presidential vote w/strength,,,,,,,,,,,,,
764.0,V162067x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. House vote,,,,,,,,,,,,,
765.0,V162068x,2016 PRE-POST VOTE SUMMARY: party of 2016 U.S. Senate vote,,,,,,,,,,,,,
766.0,V162069x,2016 PRE-POST VOTE SUMMARY: party of 2016 Governor vote,,,,,,,,,,,,,
767.0,V162070a,POST: Reason R not registered to vote - didn't meet registration deadline,,,,,,,,,,,,,
768.0,V162070b,POST: Reason R not registered to vote - didn't know where/how to register,,,,,,,,,,,,,
769.0,V162070c,POST: Reason R not registered to vote - didn't have required ID,,,,,,,,,,,,,
770.0,V162070d,POST: Reason R not registered to vote - didn't meet residency requirements,,,,,,,,,,,,,
771.0,V162070e,POST: Reason R not registered to vote - permanent illness/disability,,,,,,,,,,,,,
772.0,V162070f,POST: Reason R not registered to vote - difficulty w/English,,,,,,,,,,,,,
773.0,V162070g,POST: Reason R not registered to vote - not interested in election/politics,,,,,,,,,,,,,
774.0,V162070h,POST: Reason R not registered to vote - thought vote wouldn't make a difference,,,,,,,,,,,,,
775.0,V162070i,POST: Reason R not registered to vote - not eligible to vote,,,,,,,,,,,,,
776.0,V162070j,POST: Reason R not registered to vote - other reasons,,,,,,,,,,,,,
777.0,V162071,POST: Other reason why R not registered,,,,,,,,,,,,,
778.0,V162072,POST: Office recall: Vice-President Biden,,,,,,,,,,,,,
779.0,V162073a,POST: Office recall: Speaker of the House Ryan,,,,,,,,,,,,,
780.0,V162073b,POST: Office recall: Speaker of the House Ryan [Scheme 2],,,,,,,,,,,,,
781.0,V162074a,POST: Office recall: Chancellor of Germany Merkel,,,,,,,,,,,,,
782.0,V162074b,POST: Office recall: Chancellor of Germany Merkel [Scheme 2],,,,,,,,,,,,,
783.0,V162075a,POST: Office recall: President of Russia Putin,,,,,,,,,,,,,
784.0,V162075b,POST: Office recall: President of Russia Putin [Scheme 2],,,,,,,,,,,,,
785.0,V162076a,POST: Office recall: US Supreme Ct Chief Justice Roberts,,,,,,,,,,,,,
786.0,V162076b,POST: Office recall: US Supreme Ct Chief Justice Roberts [Scheme 2],,,,,,,,,,,,,
787.0,V162078,POST: Feeling thermometer: Democratic Presidential candidate,,,,,,,,,,,,,
788.0,V162079,POST: Feeling thermometer: Republican Presidential candidate,,,,,,,,,,,,,
789.0,V162080,POST: Feeling thermometer: Libertarian Presidential candidate,,,,,,,,,,,,,
790.0,V162081,POST: Feeling thermometer: Green Party Presidential candidate,,,,,,,,,,,,,
791.0,V162082,POST: Feeling thermometer: HOUSE DEMOCRATIC CANDIDATE,,,,,,,,,,,,,
792.0,V162083,POST: Feeling thermometer: HOUSE REPUBLICAN CANDIDATE,,,,,,,,,,,,,
793.0,V162084,POST: Feeling thermometer: HOUSE IND/3rd-PARTY CANDIDATE,,,,,,,,,,,,,
794.0,V162085,POST: Feeling thermometer: SENATE DEMOCRATIC CANDIDATE,,,,,,,,,,,,,
795.0,V162086,POST: Feeling thermometer: SENATE REPUBLICAN CANDIDATE,,,,,,,,,,,,,
796.0,V162087,POST: Feeling thermometer: SENATE IND/3rd-PARTY CANDIDATE,,,,,,,,,,,,,
797.0,V162088,POST: Feeling thermometer: SR. SENATOR IN STATE WITHOUT RACE,,,,,,,,,,,,,
798.0,V162089,POST: Feeling thermometer: JR. SENATOR IN STATE WITHOUT RACE,,,,,,,,,,,,,
799.0,V162090,POST: Feeling thermometer: NONRUNNING SENATOR IN STATE W/RACE,,,,,,,,,,,,,
800.0,V162091,POST: Feeling thermometer: Democratic Vice Presidential cand,,,,,,,,,,,,,
801.0,V162092,POST: Feeling thermometer: Republican Vice Presidential cand,,,,,,,,,,,,,
802.0,V162093,POST: Feeling thermometer: John Roberts,,,,,,,,,,,,,
803.0,V162094,POST: Feeling thermometer: Pope Francis,,,,,,,,,,,,,
804.0,V162095,POST: Feeling thermometer: CHRISTIAN FUNDAMENTALISTS,,,,,,,,,,,,,
805.0,V162096,POST: Feeling thermometer: FEMINISTS,,,,,,,,,,,,,
806.0,V162097,POST: Feeling thermometer: LIBERALS,,,,,,,,,,,,,
807.0,V162098,POST: Feeling thermometer: LABOR UNIONS,,,,,,,,,,,,,
808.0,V162099,POST: Feeling thermometer: POOR PEOPLE,,,,,,,,,,,,,
809.0,V162100,POST: Feeling thermometer: BIG BUSINESS,,,,,,,,,,,,,
810.0,V162101,POST: Feeling thermometer: CONSERVATIVES,,,,,,,,,,,,,
811.0,V162102,POST: Feeling thermometer: THE U.S. SUPREME COURT,,,,,,,,,,,,,
812.0,V162103,POST: Feeling thermometer: GAY MEN AND LESBIANS,,,,,,,,,,,,,
813.0,V162104,POST: Feeling thermometer: CONGRESS,,,,,,,,,,,,,
814.0,V162105,POST: Feeling thermometer: RICH PEOPLE,,,,,,,,,,,,,
815.0,V162106,POST: Feeling thermometer: MUSLIMS,,,,,,,,,,,,,
816.0,V162107,POST: Feeling thermometer: CHRISTIANS,,,,,,,,,,,,,
817.0,V162108,POST: Feeling thermometer: JEWS,,,,,,,,,,,,,
818.0,V162109,POST: Feeling thermometer: TEA PARTY,,,,,,,,,,,,,
819.0,V162110,POST: Feeling thermometer: POLICE,,,,,,,,,,,,,
820.0,V162111,POST: Feeling thermometer: TRANSGENDER PEOPLE,,,,,,,,,,,,,
821.0,V162112,POST: Feeling thermometer: SCIENTISTS,,,,,,,,,,,,,
822.0,V162113,POST: Feeling thermometer: BLACK LIVES MATTER,,,,,,,,,,,,,
823.0,V162114,POST: Approve or disapprove of House incumbent,,,,,,,,,,,,,
824.0,V162114a,POST: How much approve House incumbent,,,,,,,,,,,,,
825.0,V162114b,POST: How much disapprove House incumbent,,,,,,,,,,,,,
826.0,V162114x,POST: SUMMARY- House incumbent approval,,,,,,,,,,,,,
827.0,V162115,POST: How good a job does House incumbent do in district,,,,,,,,,,,,,
828.0,V162116a,POST: Mention 1 most important problems facing the country,,,,,,,,,,,,,
829.0,V162116a_1,"POST: Most Important Problem - Mention 1, Idea 1",,,,,,,,,,,,,
830.0,V162116a_2,"POST: Most Important Problem - Mention 1, Idea 2",,,,,,,,,,,,,
831.0,V162116a_3,"POST: Most Important Problem - Mention 1, Idea 3",,,,,,,,,,,,,
832.0,V162116a_4,"POST: Most Important Problem - Mention 1, Idea 4",,,,,,,,,,,,,
833.0,V162116a_5,"POST: Most Important Problem - Mention 1, Idea 5",,,,,,,,,,,,,
834.0,V162116a_6,"POST: Most Important Problem - Mention 1, Idea 6",,,,,,,,,,,,,
835.0,V162116a_7,"POST: Most Important Problem - Mention 1, Idea 7",,,,,,,,,,,,,
836.0,V162116a_8,"POST: Most Important Problem - Mention 1, Idea 8",,,,,,,,,,,,,
837.0,V162116a_9,"POST: Most Important Problem - Mention 1, Idea 9",,,,,,,,,,,,,
838.0,V162116a_10,"POST: Most Important Problem - Mention 1, Idea 10",,,,,,,,,,,,,
839.0,V162117,POST: Party to deal with mention 1 MIP,,,,,,,,,,,,,
840.0,V162118a,POST: Mention 2 most important problems facing the country,,,,,,,,,,,,,
841.0,V162118a_1,"POST: Most Important Problem - Mention 2, Idea 1",,,,,,,,,,,,,
842.0,V162118a_2,"POST: Most Important Problem - Mention 2, Idea 2",,,,,,,,,,,,,
843.0,V162118a_3,"POST: Most Important Problem - Mention 2, Idea 3",,,,,,,,,,,,,
844.0,V162118a_4,"POST: Most Important Problem - Mention 2, Idea 4",,,,,,,,,,,,,
845.0,V162118a_5,"POST: Most Important Problem - Mention 2, Idea 5",,,,,,,,,,,,,
846.0,V162118a_6,"POST: Most Important Problem - Mention 2, Idea 6",,,,,,,,,,,,,
847.0,V162118a_7,"POST: Most Important Problem - Mention 2, Idea 7",,,,,,,,,,,,,
848.0,V162118a_8,"POST: Most Important Problem - Mention 2, Idea 8",,,,,,,,,,,,,
849.0,V162118a_9,"POST: Most Important Problem - Mention 2, Idea 9",,,,,,,,,,,,,
850.0,V162119,POST: Party to deal with mention 2 MIP,,,,,,,,,,,,,
851.0,V162120a,POST: Mention 3 most important problems facing the country,,,,,,,,,,,,,
852.0,V162120a_1,"POST: Most Important Problem - Mention 3, Idea 1",,,,,,,,,,,,,
853.0,V162120a_2,"POST: Most Important Problem - Mention 3, Idea 2",,,,,,,,,,,,,
854.0,V162120a_3,"POST: Most Important Problem - Mention 3, Idea 3",,,,,,,,,,,,,
855.0,V162120a_4,"POST: Most Important Problem - Mention 3, Idea 4",,,,,,,,,,,,,
856.0,V162120a_5,"POST: Most Important Problem - Mention 3, Idea 5",,,,,,,,,,,,,
857.0,V162120a_6,"POST: Most Important Problem - Mention 3, Idea 6",,,,,,,,,,,,,
858.0,V162121,POST: Party to deal with mention 3 MIP,,,,,,,,,,,,,
859.0,V162122a,POST: Which among mentions is the most important problem,,,,,,,,,,,,,
860.0,V162122a_1,POST: Most Important Problem - Idea 1,,,,,,,,,,,,,
861.0,V162122a_2,POST: Most Important Problem - Idea 2,,,,,,,,,,,,,
862.0,V162122a_3,POST: Most Important Problem - Idea 3,,,,,,,,,,,,,
863.0,V162122a_4,POST: Most Important Problem - Idea 4,,,,,,,,,,,,,
864.0,V162122a_5,POST: Most Important Problem - Idea 5,,,,,,,,,,,,,
865.0,V162123,POST: Better if rest of world more like America,,,,,,,,,,,,,
866.0,V162124,POST: How does R feel to see American flag,,,,,,,,,,,,,
867.0,V162125,POST: How good/bad does R feel to see American flag,,,,,,,,,,,,,
868.0,V162125x,POST: SUMMARY- How good/bad does R feel to see American flag,,,,,,,,,,,,,
869.0,V162126,POST: Heard about Rep Presidential cand Trump 2005 video about women,,,,,,,,,,,,,
870.0,V162127,POST: Does Rep Presidential cand Trump 2005 video about women matter,,,,,,,,,,,,,
871.0,V162128,POST: Think of self as belonging to class,,,,,,,,,,,,,
872.0,V162129,POST: Is R working or middle class,,,,,,,,,,,,,
873.0,V162130,POST: If R had to choose working/ middle class,,,,,,,,,,,,,
874.0,V162131,POST: Average or upper working/ middle class,,,,,,,,,,,,,
875.0,V162132,POST: R social class,,,,,,,,,,,,,
876.0,V162133,"POST: Is R upper middle, middle, lower middle class",,,,,,,,,,,,,
877.0,V162134,POST: How much opportunity in America to get ahead,,,,,,,,,,,,,
878.0,V162135,POST: Economic mobility compared to 20 yrs ago,,,,,,,,,,,,,
879.0,V162136,POST: How much easier/harder is econ mobility compared to 20 yrs ago,,,,,,,,,,,,,
880.0,V162136x,POST: SUMMARY- Economic mobility easier/harder compared to 20 yrs ago,,,,,,,,,,,,,
881.0,V162137,POST: What is current unemployment rate,,,,,,,,,,,,,
882.0,V162138,POST: What is minimum wage in R state,,,,,,,,,,,,,
883.0,V162139,POST: Importance of reducing deficit,,,,,,,,,,,,,
884.0,V162140,POST: Does R favor or oppose tax on millionaires,,,,,,,,,,,,,
885.0,V162141,POST: How often bought or boycotted product or service for pol/soc reason,,,,,,,,,,,,,
886.0,V162142,POST: Health Care Law effect on health care services,,,,,,,,,,,,,
887.0,V162143,POST: Health Care Law effect on number insured,,,,,,,,,,,,,
888.0,V162144,POST: Health Care Law effect on cost of health care,,,,,,,,,,,,,
889.0,V162145,POST: Health Care Law effect on cost of R's health care,,,,,,,,,,,,,
890.0,V162146,POST: Does R favor or oppose vaccines in schools,,,,,,,,,,,,,
891.0,V162147,POST: How much favor or oppose vaccines in schools,,,,,,,,,,,,,
892.0,V162147x,POST: SUMMARY- Favor/oppose vaccines in schools,,,,,,,,,,,,,
893.0,V162148,POST: Does R favor or oppose govt reducing income ineqality,,,,,,,,,,,,,
894.0,V162149,POST: Does R favor or oppose requiring equal pay for men and women,,,,,,,,,,,,,
895.0,V162150,POST: How much favor or oppose requiring equal pay for men and women,,,,,,,,,,,,,
896.0,V162150x,POST: SUMMARY- Favor/oppose equal pay for men and women,,,,,,,,,,,,,
897.0,V162151,POST: Changes in security at public places,,,,,,,,,,,,,
898.0,V162152a,POST: Does R favor or oppose limits on foreign imports [REV],,,,,,,,,,,,,
899.0,V162152b,POST: Does R favor or oppose limits on foreign imports [STD],,,,,,,,,,,,,
900.0,V162153,POST: Is U.S. too supportive of Israel or not supportive enough,,,,,,,,,,,,,
901.0,V162154a,POST: How much U.S. support Israel in conflict w/Palestinians [ISR 1st],,,,,,,,,,,,,
902.0,V162154b,POST: How much U.S. support Palestinians in conflict w/Israel [ISR 1st],,,,,,,,,,,,,
903.0,V162155a,POST: How much U.S. support Palestinians in conflict w/Israel [PAL 1st],,,,,,,,,,,,,
904.0,V162155b,POST: How much U.S. support Israel in conflict w/Palestinians [PAL 1st],,,,,,,,,,,,,
905.0,V162155x,POST: SUMMARY- How much should U.S. support Israelis,,,,,,,,,,,,,
906.0,V162156x,POST: SUMMARY- How much should U.S. support Palestinians,,,,,,,,,,,,,
907.0,V162157,POST: What should immigration levels be,,,,,,,,,,,,,
908.0,V162158,POST: How likely immigration will take away jobs,,,,,,,,,,,,,
909.0,V162159,POST: China military threat,,,,,,,,,,,,,
910.0,V162160,POST: How worried about terrorist attack next 12 months,,,,,,,,,,,,,
911.0,V162161,POST: Health benefits of vaccinations outweigh risks,,,,,,,,,,,,,
912.0,V162162,POST: Vaccinations benefit/risk strength,,,,,,,,,,,,,
913.0,V162162x,POST: SUMMARY- Benefits/risks of vaccinations,,,,,,,,,,,,,
914.0,V162163,POST: Put off checkup and vaccines,,,,,,,,,,,,,
915.0,V162164,POST: Will you pay all costs,,,,,,,,,,,,,
916.0,V162165,POST: Worry about financial situation,,,,,,,,,,,,,
917.0,V162166,POST: Able to make housing payments,,,,,,,,,,,,,
918.0,V162167,POST: Anyone lost jobs,,,,,,,,,,,,,
919.0,V162168,POST: Country needs free thinkers,,,,,,,,,,,,,
920.0,V162169,POST: Country would be great by getting rid of rotten apples,,,,,,,,,,,,,
921.0,V162170,POST: Country needs strong leader to take us back to true path,,,,,,,,,,,,,
922.0,V162171,POST: 7pt scale liberal-Conservate: self placement,,,,,,,,,,,,,
923.0,V162171a,"POST: If had to choose, liberal or conservative",,,,,,,,,,,,,
924.0,V162172,POST: 7pt scale liberal-conservative: Democratic House cand,,,,,,,,,,,,,
925.0,V162173,POST: 7pt scale liberal-conservative: Republican House cand,,,,,,,,,,,,,
926.0,V162174,POST: Ever discuss politics with family or friends,,,,,,,,,,,,,
927.0,V162174a,POST: Days in past week discussed politics,,,,,,,,,,,,,
928.0,V162175,POST: Is increasing trade w/other countries good for U.S.,,,,,,,,,,,,,
929.0,V162176,POST: Does R favor or oppose free trade agreements w/other countries,,,,,,,,,,,,,
930.0,V162176a,POST: How strongly favor/oppose free trade agreements w/other countries,,,,,,,,,,,,,
